timestamp,temp_in_hot,temp_out_hot,temp_in_cold,temp_out_cold,flow_rate
2025-01-01T01:32:00,80.9794,45.2902,15.2157,32.9534,97.3715
2025-01-01T01:33:00,79.1634,45.9849,15.3062,36.2918,98.9470
2025-01-01T01:34:00,77.7011,48.7690,15.2688,36.1639,103.3007
2025-01-01T01:35:00,78.4639,44.4104,15.7233,35.6931,105.0344
2025-01-01T01:36:00,82.1404,43.3651,16.1122,36.7199,100.2485
2025-01-01T01:37:00,80.0561,49.0429,15.3506,36.4119,98.1499
2025-01-01T01:38:00,80.3075,42.6474,15.7858,34.4846,101.4649
2025-01-01T01:39:00,79.2286,45.9867,13.7710,34.7753,94.6262
2025-01-01T01:40:00,79.1838,43.6631,13.9237,37.3558,99.4892
2025-01-01T01:41:00,83.3046,45.1381,14.9597,37.7328,100.3960
2025-01-01T01:42:00,78.4435,43.2841,14.8848,37.4749,104.6632
2025-01-01T01:43:00,81.9710,44.7161,14.6978,35.1449,99.4237
2025-01-01T01:44:00,77.1460,42.0769,14.4835,34.3994,99.1105
2025-01-01T01:45:00,80.4920,46.3804,15.2104,34.3789,102.7671
2025-01-01T01:46:00,79.0777,43.9613,14.8579,33.2615,97.6189
2025-01-01T01:47:00,79.0332,47.2823,16.0857,34.7076,100.5453
2025-01-01T01:48:00,84.3486,46.8012,15.2946,32.2671,94.2425
2025-01-01T01:49:00,81.2194,42.0714,15.0741,34.9780,103.1269
2025-01-01T01:50:00,80.0973,45.3093,14.7142,31.2861,103.6432
2025-01-01T01:51:00,78.9565,44.6037,15.7083,33.2652,108.0489
2025-01-01T01:52:00,81.8207,42.8652,15.2373,35.7344,97.8746
2025-01-01T01:53:00,81.4095,45.6730,13.9763,35.6750,102.4389
2025-01-01T01:54:00,78.0832,42.8561,14.6908,35.4397,86.6492
2025-01-01T01:55:00,79.5103,45.9388,14.4650,33.5539,106.0563
2025-01-01T01:56:00,84.8430,44.9872,17.5457,34.3614,103.9129
2025-01-01T01:57:00,77.7065,47.9767,14.2181,36.3454,103.1341
2025-01-01T01:58:00,80.8195,43.8679,14.5983,35.9311,99.0787
2025-01-01T01:59:00,81.4520,45.9939,14.8809,34.2573,98.2645
2025-01-01T02:00:00,78.1259,44.1081,17.4203,36.2749,103.3604
2025-01-01T02:01:00,80.2646,45.8617,14.2322,32.2693,102.3783
2025-01-01T02:02:00,79.8832,45.3303,15.4606,37.6453,97.8993
2025-01-01T02:03:00,78.4224,45.9005,15.5929,36.1761,102.0079
2025-01-01T02:04:00,81.6447,43.6036,15.8256,36.9039,98.6324
2025-01-01T02:05:00,78.2849,49.0681,15.8013,35.1855,93.9566
2025-01-01T02:06:00,82.5142,45.5165,14.8596,35.2921,102.8290
2025-01-01T02:07:00,75.6218,44.5130,15.8233,34.1953,97.2227
2025-01-01T02:08:00,76.1882,44.3335,15.1809,36.0957,90.6612
2025-01-01T02:09:00,77.5448,45.2532,14.3490,33.6481,99.3615
2025-01-01T02:10:00,83.3519,45.9472,16.4558,35.3047,95.2511
2025-01-01T02:11:00,80.3814,44.9578,15.7222,32.5907,100.8847
2025-01-01T02:12:00,80.0256,45.9456,15.7162,34.1851,88.7659
2025-01-01T02:13:00,78.5522,44.8394,17.3648,33.6071,98.5411
2025-01-01T02:14:00,79.2504,43.8103,14.3714,33.2008,103.6358
2025-01-01T02:15:00,76.8310,45.1840,13.9279,32.9761,102.6962
2025-01-01T02:16:00,80.2428,43.4666,15.2540,35.2410,102.0359
2025-01-01T02:17:00,76.0875,45.6278,17.3162,33.9487,101.1353
2025-01-01T02:18:00,79.3100,46.1867,13.9680,36.6075,91.3870
2025-01-01T02:19:00,82.1539,43.8576,13.5585,32.9484,102.4289
2025-01-01T02:20:00,80.2755,42.0496,17.4755,37.1711,95.5067
2025-01-01T02:21:00,81.2959,45.8992,13.6122,33.5154,104.9289
2025-01-01T02:22:00,79.7286,43.3022,16.3396,35.5506,104.1197
2025-01-01T02:23:00,78.6848,43.2976,14.8702,35.6126,105.4981
2025-01-01T02:24:00,83.0783,45.4482,15.6920,35.3275,92.2306
2025-01-01T02:25:00,79.0447,43.4237,16.1927,36.7193,94.7872
2025-01-01T02:26:00,80.2918,46.3872,17.2619,34.6087,90.7555
2025-01-01T02:27:00,79.9140,45.6785,15.0321,35.6399,91.3386
2025-01-01T02:28:00,79.4235,46.1575,14.1401,35.2924,109.7572
2025-01-01T02:29:00,81.4621,46.2698,14.5858,33.1418,98.7371
2025-01-01T02:30:00,81.0030,45.1312,17.9649,36.4050,87.5877
2025-01-01T02:31:00,80.0643,44.4544,14.0013,34.1226,98.2461
2025-01-01T02:32:00,80.5256,45.8751,14.9118,37.0487,102.1168
2025-01-01T02:33:00,80.9800,44.8379,14.3209,33.5415,101.0480
2025-01-01T02:34:00,77.8034,45.4473,16.1324,33.8867,97.9917
2025-01-01T02:35:00,76.5955,44.4373,15.4127,37.2167,99.1613
2025-01-01T02:36:00,78.5103,45.9147,14.0412,33.8953,95.1639
2025-01-01T02:37:00,82.7731,43.6373,15.5303,36.4069,100.3863
2025-01-01T02:38:00,80.1466,45.7640,15.3561,36.5786,94.5843
2025-01-01T02:39:00,81.0890,45.4930,15.4015,34.4763,98.6760
2025-01-01T02:40:00,79.9108,42.5435,15.5645,32.6386,101.8796
2025-01-01T02:41:00,77.7093,42.8977,13.7401,37.0799,100.7688
2025-01-01T02:42:00,79.6365,45.1518,15.3268,33.3683,103.7375
2025-01-01T02:43:00,82.4693,44.1631,14.0026,34.2235,96.7216
2025-01-01T02:44:00,80.4306,45.4156,16.6327,32.8384,97.4412
2025-01-01T02:45:00,79.7294,45.0659,15.4953,36.9622,99.9701
2025-01-01T02:46:00,79.1209,46.4278,15.1758,32.5338,107.2324
2025-01-01T02:47:00,81.6879,44.8526,17.8962,33.4054,103.7449
2025-01-01T02:48:00,81.2055,45.2826,13.0107,34.5353,96.8980
2025-01-01T02:49:00,80.9321,45.1845,14.9360,34.9199,108.1129
2025-01-01T02:50:00,80.6302,45.5436,14.6528,35.4831,89.5184
2025-01-01T02:51:00,84.7706,45.1753,14.2549,35.7909,99.4008
2025-01-01T02:52:00,81.8492,45.1334,17.2400,33.7742,101.0560
2025-01-01T02:53:00,79.1844,45.2429,14.9289,35.0517,89.2673
2025-01-01T02:54:00,78.5554,44.2274,16.1696,36.5942,100.1541
2025-01-01T02:55:00,79.3466,44.1672,13.7331,34.7437,93.4776
2025-01-01T02:56:00,82.0720,45.8439,16.2393,33.7893,99.5882
2025-01-01T02:57:00,82.5535,46.2445,15.3140,34.7367,100.3723
2025-01-01T02:58:00,74.7058,43.7548,16.3199,36.5406,96.9279
2025-01-01T02:59:00,81.7092,47.7085,15.5840,36.9199,100.3354
2025-01-01T03:00:00,83.4879,45.8018,13.4462,34.6006,98.1026
2025-01-01T03:01:00,78.5421,46.8868,14.3042,34.6412,100.7620
2025-01-01T03:02:00,79.3544,41.7263,16.6130,33.9094,99.5946
2025-01-01T03:03:00,80.2552,44.5365,15.5965,36.2751,97.4512
2025-01-01T03:04:00,80.1047,44.7960,13.3572,34.4449,96.7327
2025-01-01T03:05:00,75.9599,44.6925,15.0998,32.7588,109.1985
2025-01-01T03:06:00,78.7950,45.9768,14.5642,34.2981,104.4535
2025-01-01T03:07:00,79.1696,45.8353,15.4335,34.7715,108.4972
2025-01-01T03:08:00,80.5780,46.0604,16.7667,35.5444,99.1220
2025-01-01T03:09:00,82.9469,46.4499,14.9326,34.3386,106.1551
2025-01-01T03:10:00,82.5689,43.9730,14.0109,35.7459,101.7799
2025-01-01T03:11:00,78.7832,45.0356,15.2699,35.9033,98.6213
2025-01-01T03:12:00,78.3512,44.4310,15.1008,34.8492,93.3788
2025-01-01T03:13:00,79.9647,43.4114,14.3856,34.8275,98.1287
2025-01-01T03:14:00,77.3915,44.9455,14.3312,32.1505,101.1027
2025-01-01T03:15:00,78.3267,45.6640,15.1494,35.6467,93.3213
2025-01-01T03:16:00,76.5877,43.8332,15.4858,32.6969,104.3994
2025-01-01T03:17:00,79.4940,45.6814,14.2168,37.6905,91.5892
2025-01-01T03:18:00,78.5827,43.8803,14.6276,36.4827,93.3495
2025-01-01T03:19:00,77.7057,44.6264,14.5884,34.6653,97.9346
2025-01-01T03:20:00,79.7961,46.9325,13.5905,35.4634,93.6841
2025-01-01T03:21:00,80.8504,42.5177,14.3076,36.7339,97.7208
2025-01-01T03:22:00,80.1789,46.7180,14.1838,36.3072,95.2477
2025-01-01T03:23:00,82.1845,43.6883,15.1068,34.3881,103.2786
2025-01-01T03:24:00,80.6325,44.2617,14.8559,32.4601,97.4802
2025-01-01T03:25:00,79.8141,45.2081,13.5166,36.0258,107.7391
2025-01-01T03:26:00,76.1577,45.1183,16.1052,35.3291,97.0697
2025-01-01T03:27:00,84.0722,44.9618,15.0317,33.1810,104.2053
2025-01-01T03:28:00,81.3513,42.5020,15.1917,34.4397,105.8799
2025-01-01T03:29:00,79.2768,45.7843,16.7397,38.2730,102.4538
2025-01-01T03:30:00,79.9540,45.7738,14.9567,33.0555,96.4124
2025-01-01T03:31:00,78.4764,47.3233,16.5314,31.5347,97.1342
2025-01-01T03:32:00,83.0140,46.0633,16.8319,35.8775,95.1896
2025-01-01T03:33:00,80.8700,43.7297,13.8857,37.6867,94.9908
2025-01-01T03:34:00,79.8023,46.7973,15.1622,33.9485,92.2874
2025-01-01T03:35:00,82.7705,46.4623,15.8014,37.1306,98.3884
2025-01-01T03:36:00,79.2960,45.3675,16.3397,34.4232,98.4207
2025-01-01T03:37:00,79.2324,47.1858,15.9519,37.2016,91.7323
2025-01-01T03:38:00,78.0315,42.3119,17.4461,33.4750,99.8681
2025-01-01T03:39:00,79.7707,45.7499,15.7925,36.2881,105.5082
2025-01-01T03:40:00,79.5694,46.6387,16.1993,33.5308,98.3382
2025-01-01T03:41:00,79.4795,44.6913,15.6466,33.6175,98.3604
2025-01-01T03:42:00,80.2837,44.3036,14.7696,34.5109,100.2948
2025-01-01T03:43:00,81.3423,43.9508,16.2057,35.5294,95.3446
2025-01-01T03:44:00,79.2949,45.5248,16.1541,36.2537,101.5960
2025-01-01T03:45:00,80.9151,47.5316,13.1705,36.2643,94.2398
2025-01-01T03:46:00,79.4793,45.1743,14.5793,34.2360,107.4349
2025-01-01T03:47:00,78.6629,45.5664,14.7591,34.4613,105.4793
2025-01-01T03:48:00,74.3840,44.1315,15.5383,35.3083,99.9359
2025-01-01T03:49:00,79.6736,44.6467,15.2985,33.3155,100.6320
2025-01-01T03:50:00,80.0124,45.7834,14.2200,34.9406,99.1088
2025-01-01T03:51:00,79.0652,46.3293,14.3940,37.8433,104.7857
2025-01-01T03:52:00,79.8987,42.5277,15.9097,35.7618,106.3165
2025-01-01T03:53:00,75.6355,45.7237,14.5469,35.6769,101.6604
2025-01-01T03:54:00,79.7191,46.0763,15.8823,35.6730,102.1663
2025-01-01T03:55:00,81.7483,47.4463,14.4861,39.1850,99.8930
2025-01-01T03:56:00,80.4287,45.2751,14.4609,35.1398,94.3070
2025-01-01T03:57:00,83.8801,43.3111,16.0550,36.3758,100.3613
2025-01-01T03:58:00,81.0990,46.1061,13.5588,36.7725,103.7358
2025-01-01T03:59:00,77.2093,45.3951,14.2265,36.7309,95.2970
2025-01-01T04:00:00,75.0317,43.3416,16.7545,33.7091,99.3168
2025-01-01T04:01:00,82.1745,43.1297,16.2407,31.7909,95.9093
2025-01-01T04:02:00,78.9018,43.4440,14.2751,35.6636,106.2453
2025-01-01T04:03:00,80.6515,42.3051,14.6890,36.9742,101.1919
2025-01-01T04:04:00,77.3576,43.7204,16.8794,32.7965,101.7241
2025-01-01T04:05:00,78.5196,43.5427,14.4224,33.8320,100.2557
2025-01-01T04:06:00,82.1403,44.3310,14.4569,35.2889,94.4494
2025-01-01T04:07:00,78.5830,45.9982,15.0025,32.2852,101.3862
2025-01-01T04:08:00,81.1993,44.6022,14.6325,33.9122,101.6414
2025-01-01T04:09:00,81.0909,45.2493,15.9940,37.5918,102.4964
2025-01-01T04:10:00,81.5515,43.4063,15.1712,37.0214,104.0301
2025-01-01T04:11:00,82.1065,46.9576,15.4525,36.3802,99.8534
2025-01-01T04:12:00,80.7601,44.1701,16.0629,33.6697,103.6738
2025-01-01T04:13:00,80.1887,46.4629,13.4055,34.7799,104.4322
2025-01-01T04:14:00,84.5851,43.9713,15.0661,33.7940,104.5081
2025-01-01T04:15:00,79.3192,44.3366,14.1413,34.8387,104.0800
2025-01-01T04:16:00,81.1890,42.4089,16.8339,36.2288,103.2962
2025-01-01T04:17:00,78.5321,47.1828,15.4822,35.3909,94.9722
2025-01-01T04:18:00,83.0718,45.8493,15.7399,31.7757,102.4464
2025-01-01T04:19:00,79.5160,46.8321,13.3307,36.0682,98.8787
2025-01-01T04:20:00,82.2823,46.8103,14.5723,34.0147,104.6859
2025-01-01T04:21:00,77.5998,42.0304,15.0086,34.6071,93.8693
2025-01-01T04:22:00,78.5984,45.9862,15.1181,34.4245,99.7276
2025-01-01T04:23:00,78.4588,46.9433,14.8264,35.8486,99.8048
2025-01-01T04:24:00,80.6679,44.2310,15.8378,33.8146,111.1064
2025-01-01T04:25:00,80.0083,44.8538,14.9592,35.4427,103.6255
2025-01-01T04:26:00,79.7654,48.3671,16.1834,34.5586,95.9443
2025-01-01T04:27:00,82.0817,47.1147,14.2437,35.9106,95.2506
2025-01-01T04:28:00,78.7363,46.3040,15.7133,33.1665,102.5143
2025-01-01T04:29:00,81.8748,42.4131,14.7589,34.8861,103.5413
2025-01-01T04:30:00,81.6891,43.6113,15.8144,33.3217,101.1560
2025-01-01T04:31:00,81.5016,45.2391,15.2383,35.4587,103.3061
2025-01-01T04:32:00,79.5264,44.2644,15.9751,33.9599,105.8533
2025-01-01T04:33:00,80.6172,45.8159,16.0233,35.7993,97.9984
2025-01-01T04:34:00,79.5799,45.1010,15.4169,34.7205,92.0535
2025-01-01T04:35:00,77.1427,44.5871,16.3679,35.2904,103.7967
2025-01-01T04:36:00,81.5081,43.7731,15.1311,37.0603,101.2932
2025-01-01T04:37:00,80.2015,45.0492,15.3590,33.8008,97.4086
2025-01-01T04:38:00,83.7467,42.7255,15.0334,33.9523,96.2716
2025-01-01T04:39:00,81.0939,45.6883,14.2070,34.2686,103.7288
2025-01-01T04:40:00,77.3842,43.8747,13.5243,36.0739,114.2084
2025-01-01T04:41:00,83.1350,42.4184,15.9643,36.4863,103.9548
2025-01-01T04:42:00,78.6940,43.8775,15.4416,36.5124,101.6009
2025-01-01T04:43:00,81.0404,45.9500,14.7199,37.5224,96.4950
2025-01-01T04:44:00,79.4269,43.8804,12.0654,33.2441,102.6595
2025-01-01T04:45:00,83.8654,43.5027,15.2409,34.5638,98.4670
2025-01-01T04:46:00,82.5685,45.8068,15.8848,32.9079,98.1584
2025-01-01T04:47:00,82.6496,49.6561,13.4798,32.9303,98.1672
2025-01-01T04:48:00,78.2192,44.5732,15.1299,35.2684,105.4737
2025-01-01T04:49:00,80.1971,47.3856,15.8765,35.4234,109.4271
2025-01-01T04:50:00,79.4551,46.8063,17.0305,37.1021,104.0635
2025-01-01T04:51:00,78.0818,42.8616,13.8140,33.5537,101.0944
2025-01-01T04:52:00,80.5038,44.7909,13.8389,34.1742,106.6741
2025-01-01T04:53:00,79.9897,46.1662,14.4001,33.9118,103.3772
2025-01-01T04:54:00,77.9962,46.6430,14.0542,31.8316,94.4924
2025-01-01T04:55:00,76.8440,46.3322,14.2534,36.6548,101.4914
2025-01-01T04:56:00,79.2905,46.1622,14.7652,36.8977,95.5049
2025-01-01T04:57:00,78.5112,46.9840,15.3287,33.8293,95.7419
2025-01-01T04:58:00,80.8318,47.7791,14.9487,33.7780,110.9773
2025-01-01T04:59:00,76.8155,43.7951,15.8147,33.5746,101.0778
2025-01-01T05:00:00,81.9787,44.7047,14.4044,34.5169,103.3007
2025-01-01T05:01:00,77.9460,47.2415,15.4683,32.4866,97.8218
2025-01-01T05:02:00,82.4000,45.4243,15.0174,34.1014,99.2977
2025-01-01T05:03:00,80.8028,47.7637,13.6472,34.7753,102.8029
2025-01-01T05:04:00,79.3826,43.2256,16.3468,36.0003,99.3532
2025-01-01T05:05:00,79.7986,45.7178,14.4492,33.9409,96.2890
2025-01-01T05:06:00,80.2823,44.3805,15.6326,33.1004,102.6957
2025-01-01T05:07:00,77.8554,45.0716,14.2575,33.8597,98.4860
2025-01-01T05:08:00,78.0464,48.4120,14.1567,32.1574,93.1879
2025-01-01T05:09:00,79.9813,47.9612,14.8867,33.5732,105.3457
2025-01-01T05:10:00,79.0781,47.3822,17.2018,33.9350,97.6136
2025-01-01T05:11:00,78.0449,49.5677,15.7576,33.7461,103.3168
2025-01-01T05:12:00,80.5658,47.5027,15.1306,34.9838,104.2910
2025-01-01T05:13:00,80.3553,45.0845,15.2089,35.6489,98.1093
2025-01-01T05:14:00,78.1974,48.9736,16.0828,32.4248,92.7057
2025-01-01T05:15:00,79.1826,45.8861,16.2843,33.7018,99.4416
2025-01-01T05:16:00,80.3653,48.3444,13.9174,32.7858,105.3806
2025-01-01T05:17:00,76.9078,45.4410,14.6598,36.1759,100.9637
2025-01-01T05:18:00,80.9837,46.3061,15.7731,33.3968,111.1490
2025-01-01T05:19:00,80.7245,47.2691,15.2306,33.0963,100.6250
2025-01-01T05:20:00,82.2900,45.9405,13.1251,35.8230,96.6648
2025-01-01T05:21:00,76.4367,49.2042,14.0612,32.6166,102.8791
2025-01-01T05:22:00,75.0263,47.9355,15.9576,34.3837,103.0070
2025-01-01T05:23:00,81.2412,48.9455,15.4154,35.0648,107.2402
2025-01-01T05:24:00,75.0378,47.2967,14.1756,34.4003,103.4309
2025-01-01T05:25:00,80.3814,44.3553,15.4530,32.6313,95.8135
2025-01-01T05:26:00,77.5495,47.7079,13.9911,32.6582,100.5748
2025-01-01T05:27:00,78.9106,46.7393,15.7342,33.8461,95.6378
2025-01-01T05:28:00,82.3926,47.0455,16.1616,35.2158,99.5543
2025-01-01T05:29:00,76.9783,47.6206,13.6113,32.5538,102.5405
2025-01-01T05:30:00,82.3290,48.9132,16.3763,31.7893,103.2949
2025-01-01T05:31:00,81.8489,47.0481,16.0434,32.7931,109.5223
2025-01-01T05:32:00,78.4476,48.1393,16.7088,29.9692,101.9467
2025-01-01T05:33:00,80.1402,46.7697,14.1739,30.7482,100.4798
2025-01-01T05:34:00,82.6954,50.4834,17.1683,30.3523,94.1684
2025-01-01T05:35:00,79.7459,48.5834,15.1134,33.0084,97.3228
2025-01-01T05:36:00,80.0782,48.7827,14.3117,31.6590,95.7984
2025-01-01T05:37:00,77.1795,49.1940,15.5268,34.2129,100.6117
2025-01-01T05:38:00,80.8960,48.0054,13.9646,34.5401,111.2705
2025-01-01T05:39:00,81.3143,49.1326,14.9441,33.2746,105.1202
2025-01-01T05:40:00,78.9397,50.1716,16.7090,33.6890,104.3063
2025-01-01T05:41:00,78.4672,47.6887,16.2780,32.4409,92.1178
2025-01-01T05:42:00,80.0408,47.9240,13.2290,30.3573,107.8778
2025-01-01T05:43:00,79.3645,49.5835,15.5042,32.4066,90.5902
2025-01-01T05:44:00,80.8696,50.2375,16.9987,31.3995,104.1953
2025-01-01T05:45:00,80.5987,48.5465,15.8267,33.6207,103.5269
2025-01-01T05:46:00,78.1402,49.9969,15.8028,31.6885,92.9639
2025-01-01T05:47:00,80.1721,47.3421,14.4343,30.1508,107.2440
2025-01-01T05:48:00,81.4793,48.9143,15.3459,33.0026,98.5934
2025-01-01T05:49:00,78.4620,51.2445,17.4391,31.5796,93.7092
2025-01-01T05:50:00,79.0068,49.3703,14.8173,30.0663,101.0700
2025-01-01T05:51:00,82.4227,54.0065,14.9265,32.5436,100.4122
2025-01-01T05:52:00,76.8785,48.1271,16.7204,32.2694,98.7524
2025-01-01T05:53:00,81.5856,49.3013,16.1217,30.3939,96.6661
2025-01-01T05:54:00,79.3472,51.3614,16.1969,32.2607,97.9384
2025-01-01T05:55:00,80.3665,49.1467,14.9039,34.4800,98.1321
2025-01-01T05:56:00,81.5651,50.3650,14.9607,35.2765,106.4106
2025-01-01T05:57:00,79.4488,50.8783,14.8314,31.7604,100.2768
2025-01-01T05:58:00,79.9657,52.8422,14.4972,30.7426,97.6698
2025-01-01T05:59:00,80.3252,50.7610,14.9881,30.7853,103.1980
2025-01-01T06:00:00,81.8553,53.8865,16.1399,32.9720,102.8954
2025-01-01T06:01:00,77.3075,49.3563,16.3893,30.4826,98.4782
2025-01-01T06:02:00,79.8428,50.5441,14.3170,29.8737,97.7782
2025-01-01T06:03:00,86.2631,49.4952,14.8837,31.6716,104.7138
2025-01-01T06:04:00,80.3635,49.9610,15.9914,32.4561,98.1998
2025-01-01T06:05:00,80.3580,51.6199,14.2492,30.7528,101.8017
